,LINK_NO,RDS_MAN_NO,RN,RN_CD,SP,EP,LUX
1017,LINK_1017,176,언주로67길,4166609,"[37.495543604711756, 127.04376108778223]","[37.495446044049466, 127.04343349130886]",46.131
1018,LINK_1018,176,언주로67길,4166609,"[37.495446044049466, 127.04343349130886]","[37.4954360818429, 127.04340005875645]",24.357
1019,LINK_1019,176,언주로67길,4166609,"[37.4954360818429, 127.04340005875645]","[37.49527744131522, 127.04286734463257]",24.357
1020,LINK_1020,175,언주로69길,4166610,"[37.49675916014608, 127.04551577020528]","[37.49658263872029, 127.0449248842883]",24.357
1021,LINK_1021,175,언주로69길,4166610,"[37.49658263872029, 127.0449248842883]","[37.496473229232095, 127.0445586343659]",21.774
1022,LINK_1022,175,언주로69길,4166610,"[37.496473229232095, 127.0445586343659]","[37.49634332760283, 127.04412381151735]",21.774
1023,LINK_1023,175,언주로69길,4166610,"[37.49634332760283, 127.04412381151735]","[37.49626408996888, 127.04385858671759]",0.0
1024,LINK_1024,175,언주로69길,4166610,"[37.49626408996888, 127.04385858671759]","[37.49620930271729, 127.0436751917324]",0.0
1025,LINK_1025,175,언주로69길,4166610,"[37.49620930271729, 127.0436751917324]","[37.496149916533945, 127.04347642647622]",24.357
1026,LINK_1026,175,언주로69길,4166610,"[37.496149916533945, 127.04347642647622]","[37.496099835342044, 127.043308787107]",24.357
1027,LINK_1027,175,언주로69길,4166610,"[37.496099835342044, 127.043308787107]","[37.49604169945647, 127.04311420718523]",24.357
1028,LINK_1028,175,언주로69길,4166610,"[37.49604169945647, 127.04311420718523]","[37.495970559061135, 127.04287608357672]",0.0
1029,LINK_1029,175,언주로69길,4166610,"[37.495970559061135, 127.04287608357672]","[37.4958828140703, 127.04258240519695]",46.131
1030,LINK_1030,878,언주로69길,4166610,"[37.49626408996888, 127.04385858671759]","[37.495656039971315, 127.04413864193508]",0.0
1031,LINK_1031,879,언주로69길,4166610,"[37.496149916533945, 127.04347642647622]","[37.495543604711756, 127.04376108778223]",24.357
1032,LINK_1032,880,언주로69길,4166610,"[37.49604169945647, 127.04311420718523]","[37.4954360818429, 127.04340005875645]",0.0
1033,LINK_1033,203,언주로70길,4166612,"[37.49675916014608, 127.04551577020528]","[37.497056056661584, 127.04645132082085]",24.357
1034,LINK_1034,203,언주로70길,4166612,"[37.497056056661584, 127.04645132082085]","[37.49727939685005, 127.04715511221188]",46.131
1035,LINK_1035,203,언주로70길,4166612,"[37.49727939685005, 127.04715511221188]","[37.49750408266511, 127.04786316061859]",0.0
1036,LINK_1036,203,언주로70길,4166612,"[37.49750408266511, 127.04786316061859]","[37.49773068995301, 127.04857726453449]",0.0
1037,LINK_1037,882,언주로70길,4166612,"[37.49727939685005, 127.04715511221188]","[37.496482033184854, 127.04756639755188]",0.0
1038,LINK_1038,882,언주로70길,4166612,"[37.496482033184854, 127.04756639755188]","[37.49638514395185, 127.04725399083004]",24.357
1039,LINK_1039,174,언주로71길,4166613,"[37.4978509115246, 127.04500002859541]","[37.49758253157781, 127.04445632968564]",0.0
1040,LINK_1040,174,언주로71길,4166613,"[37.49758253157781, 127.04445632968564]","[37.49741499653471, 127.04411693413118]",24.357
1041,LINK_1041,174,언주로71길,4166613,"[37.49741499653471, 127.04411693413118]","[37.497218271153045, 127.04371869708592]",0.0
1042,LINK_1042,174,언주로71길,4166613,"[37.497218271153045, 127.04371869708592]","[37.4970149990514, 127.04330662828349]",0.0
1043,LINK_1043,174,언주로71길,4166613,"[37.4970149990514, 127.04330662828349]","[37.49684529082196, 127.04296283769906]",0.0
1044,LINK_1044,174,언주로71길,4166613,"[37.49684529082196, 127.04296283769906]","[37.49664670687596, 127.04256055729452]",24.357
1045,LINK_1045,174,언주로71길,4166613,"[37.49664670687596, 127.04256055729452]","[37.49651141762036, 127.04228650470402]",24.357
1046,LINK_1046,692,언주로71길,4166613,"[37.49684529082196, 127.04296283769906]","[37.496099835342044, 127.043308787107]",24.357
1047,LINK_1047,693,언주로71길,4166613,"[37.4970149990514, 127.04330662828349]","[37.49620930271729, 127.0436751917324]",0.0
1048,LINK_1048,876,언주로71길,4166613,"[37.49664670687596, 127.04256055729452]","[37.495970559061135, 127.04287608357672]",24.357
1049,LINK_1049,877,언주로71길,4166613,"[37.49758253157781, 127.04445632968564]","[37.49658263872029, 127.0449248842883]",24.357
1050,LINK_1050,173,언주로75길,4166614,"[37.49923643476863, 127.04435019407795]","[37.49857278090578, 127.04300112226579]",0.0
1051,LINK_1051,173,언주로75길,4166614,"[37.49857278090578, 127.04300112226579]","[37.498328063013076, 127.04250369043406]",21.774
1052,LINK_1052,173,언주로75길,4166614,"[37.498328063013076, 127.04250369043406]","[37.498180889132115, 127.04220452026549]",0.0
1053,LINK_1053,173,언주로75길,4166614,"[37.498180889132115, 127.04220452026549]","[37.498152482483356, 127.04214678580419]",0.0
1054,LINK_1054,173,언주로75길,4166614,"[37.498152482483356, 127.04214678580419]","[37.497899864666536, 127.04163329717493]",0.0
1055,LINK_1055,172,언주로79길,4166615,"[37.49960040995713, 127.04417946931768]","[37.49931793512271, 127.04322824132166]",0.0
1056,LINK_1056,172,언주로79길,4166615,"[37.49931793512271, 127.04322824132166]","[37.49919806390203, 127.04282459932784]",0.0
1057,LINK_1057,172,언주로79길,4166615,"[37.49919806390203, 127.04282459932784]","[37.49916823087779, 127.04272412731882]",0.0
1058,LINK_1058,172,언주로79길,4166615,"[37.49916823087779, 127.04272412731882]","[37.499082025089116, 127.04243385266815]",0.0
1059,LINK_1059,172,언주로79길,4166615,"[37.499082025089116, 127.04243385266815]","[37.49896560700367, 127.04204181781908]",0.0
1060,LINK_1060,172,언주로79길,4166615,"[37.49896560700367, 127.04204181781908]","[37.49884888161277, 127.04164878885712]",0.0
1061,LINK_1061,172,언주로79길,4166615,"[37.49884888161277, 127.04164878885712]","[37.49872854599496, 127.04124360237628]",21.774
1062,LINK_1062,779,언주로79길,4166615,"[37.49884888161277, 127.04164878885712]","[37.499439202011814, 127.04137088603336]",21.774
1063,LINK_1063,780,언주로79길,4166615,"[37.49896560700367, 127.04204181781908]","[37.49955462174266, 127.04176427883863]",0.0
1064,LINK_1064,781,언주로79길,4166615,"[37.499082025089116, 127.04243385266815]","[37.49967062574361, 127.0421578654212]",0.0
1065,LINK_1065,782,언주로79길,4166615,"[37.49919806390203, 127.04282459932784]","[37.49978688082385, 127.04255112540214]",0.0
1066,LINK_1066,171,언주로81길,4166617,"[37.50046965074322, 127.0437719825033]","[37.50030143855221, 127.04320204278922]",0.0
1067,LINK_1067,171,언주로81길,4166617,"[37.50030143855221, 127.04320204278922]","[37.50018842561669, 127.04281916245465]",0.0
1068,LINK_1068,171,언주로81길,4166617,"[37.50018842561669, 127.04281916245465]","[37.49988368587013, 127.04178672257817]",21.774
1069,LINK_1069,171,언주로81길,4166617,"[37.49988368587013, 127.04178672257817]","[37.49960211169517, 127.04083280896955]",24.357
1070,LINK_1070,171,언주로81길,4166617,"[37.49960211169517, 127.04083280896955]","[37.49960243229609, 127.04076281891315]",24.357
1071,LINK_1071,171,언주로81길,4166617,"[37.49960243229609, 127.04076281891315]","[37.4994737775869, 127.04032976061191]",24.357
1072,LINK_1072,171,언주로81길,4166617,"[37.4994737775869, 127.04032976061191]","[37.499327570351696, 127.03983958553222]",0.0
1073,LINK_1073,171,언주로81길,4166617,"[37.499327570351696, 127.03983958553222]","[37.49918315281601, 127.0393533147839]",24.357
1074,LINK_1074,171,언주로81길,4166617,"[37.49918315281601, 127.0393533147839]","[37.499034430875724, 127.03885320188563]",0.0
1075,LINK_1075,170,언주로85길,4166618,"[37.50137266502485, 127.04334867239152]","[37.50120463967118, 127.04277975598764]",0.0
1076,LINK_1076,170,언주로85길,4166618,"[37.50120463967118, 127.04277975598764]","[37.50109099534139, 127.04239498272317]",0.0
1077,LINK_1077,170,언주로85길,4166618,"[37.50109099534139, 127.04239498272317]","[37.50102041309257, 127.04175938842377]",46.131
1078,LINK_1078,170,언주로85길,4166618,"[37.50102041309257, 127.04175938842377]","[37.50087652968388, 127.0413159417837]",46.131
1079,LINK_1079,170,언주로85길,4166618,"[37.50087652968388, 127.0413159417837]","[37.50057179123577, 127.0403767974237]",21.774
1080,LINK_1080,914,언주로85길,4166618,"[37.50087652968388, 127.0413159417837]","[37.50040554731132, 127.041539269381]",21.774
1081,LINK_1081,914,언주로85길,4166618,"[37.50040554731132, 127.041539269381]","[37.49988368587013, 127.04178672257817]",0.0
1082,LINK_1082,1472,언주로85길,4166618,"[37.50120463967118, 127.04277975598764]","[37.50030143855221, 127.04320204278922]",0.0
1083,LINK_1083,202,언주로86길,4166619,"[37.50137266502485, 127.04334867239152]","[37.50164572560762, 127.04429366759872]",0.0
1084,LINK_1084,202,언주로86길,4166619,"[37.50164572560762, 127.04429366759872]","[37.5022633064714, 127.04478705627972]",46.131
1085,LINK_1085,202,언주로86길,4166619,"[37.5022633064714, 127.04478705627972]","[37.5025837210037, 127.04609163984377]",70.488
1086,LINK_1086,202,언주로86길,4166619,"[37.5025837210037, 127.04609163984377]","[37.50297532217504, 127.04768613593886]",0.0
1087,LINK_1087,740,언주로87길,4166620,"[37.501835349908255, 127.0431328240268]","[37.50136225758127, 127.04158372706848]",0.0
1088,LINK_1088,740,언주로87길,4166620,"[37.50136225758127, 127.04158372706848]","[37.50141919253664, 127.04155461398115]",21.774
1089,LINK_1089,740,언주로87길,4166620,"[37.50141919253664, 127.04155461398115]","[37.500969630794074, 127.0401734978475]",43.548
1090,LINK_1090,740,언주로87길,4166620,"[37.500969630794074, 127.0401734978475]","[37.5009236181229, 127.0401969742485]",46.131
1091,LINK_1091,740,언주로87길,4166620,"[37.5009236181229, 127.0401969742485]","[37.500485031225416, 127.03879182671548]",46.131
1092,LINK_1092,1738,언주로89길,4166621,"[37.5021575641881, 127.04298126738304]","[37.50169770635559, 127.04148314199699]",0.0
1093,LINK_1093,1738,언주로89길,4166621,"[37.50169770635559, 127.04148314199699]","[37.50171287903665, 127.04140355644002]",21.774
1094,LINK_1094,1738,언주로89길,4166621,"[37.50171287903665, 127.04140355644002]","[37.50172875564685, 127.0413203975392]",21.774
1095,LINK_1095,1738,언주로89길,4166621,"[37.50172875564685, 127.0413203975392]","[37.501516914670546, 127.04064075528244]",21.774
1096,LINK_1096,1741,언주로90길,4166622,"[37.50209334843794, 127.04301147263523]","[37.50238610371261, 127.04396702704922]",0.0
1097,LINK_1097,1741,언주로90길,4166622,"[37.50238610371261, 127.04396702704922]","[37.502566621772104, 127.04455625105163]",0.0
1098,LINK_1098,1741,언주로90길,4166622,"[37.502566621772104, 127.04455625105163]","[37.502590278394116, 127.04461553646392]",0.0
1099,LINK_1099,1741,언주로90길,4166622,"[37.502590278394116, 127.04461553646392]","[37.50261472681929, 127.04467768361307]",0.0
1100,LINK_1100,1741,언주로90길,4166622,"[37.50261472681929, 127.04467768361307]","[37.50298842517054, 127.04589281377186]",0.0
1101,LINK_1101,169,언주로93길,4166623,"[37.50417860744813, 127.04203162929159]","[37.50394367252242, 127.04123468270728]",24.357
1102,LINK_1102,169,언주로93길,4166623,"[37.50394367252242, 127.04123468270728]","[37.503714461540476, 127.04082180102243]",28.397
1103,LINK_1103,169,언주로93길,4166623,"[37.503714461540476, 127.04082180102243]","[37.5035185932803, 127.04046898076416]",56.794
1104,LINK_1104,169,언주로93길,4166623,"[37.5035185932803, 127.04046898076416]","[37.503407972254855, 127.0401288727436]",81.151
1105,LINK_1105,169,언주로93길,4166623,"[37.503407972254855, 127.0401288727436]","[37.50329383085103, 127.03977794086555]",85.191
1106,LINK_1106,169,언주로93길,4166623,"[37.50329383085103, 127.03977794086555]","[37.503182658770186, 127.03943612689308]",85.191
1107,LINK_1107,169,언주로93길,4166623,"[37.503182658770186, 127.03943612689308]","[37.503071071634274, 127.03909306969936]",85.191
1108,LINK_1108,974,언주로93길,4166623,"[37.503407972254855, 127.0401288727436]","[37.504057149679255, 127.03982674626906]",85.191
1109,LINK_1109,975,언주로93길,4166623,"[37.50329383085103, 127.03977794086555]","[37.50394323380064, 127.03947220420649]",85.191
1110,LINK_1110,976,언주로93길,4166623,"[37.503182658770186, 127.03943612689308]","[37.503832971079994, 127.03912968699622]",85.191
1111,LINK_1111,1332,언주로93길,4166623,"[37.503714461540476, 127.04082180102243]","[37.50408644238893, 127.0406475811237]",56.794
1112,LINK_1112,1332,언주로93길,4166623,"[37.50408644238893, 127.0406475811237]","[37.50421596097586, 127.04110696167307]",56.794
1113,LINK_1113,201,언주로94길,4166624,"[37.50417860744813, 127.04203162929159]","[37.50441790818537, 127.04282469279396]",24.357
1114,LINK_1114,201,언주로94길,4166624,"[37.50441790818537, 127.04282469279396]","[37.5043924463477, 127.04295228421854]",0.0
1115,LINK_1115,201,언주로94길,4166624,"[37.5043924463477, 127.04295228421854]","[37.50423200024268, 127.0437561658576]",28.397
1116,LINK_1116,988,언주로94길,4166624,"[37.5043924463477, 127.04295228421854]","[37.50494008765044, 127.04311549056007]",28.397
1117,LINK_1117,168,언주로97길,4166625,"[37.505226816931035, 127.04153693446787]","[37.50540584244347, 127.04054884628584]",0.0
1118,LINK_1118,168,언주로97길,4166625,"[37.50540584244347, 127.04054884628584]","[37.505286716062066, 127.04020935853649]",56.794
1119,LINK_1119,168,언주로97길,4166625,"[37.505286716062066, 127.04020935853649]","[37.50518328756936, 127.03991462087772]",113.588
1120,LINK_1120,168,언주로97길,4166625,"[37.50518328756936, 127.03991462087772]","[37.50511564908215, 127.03972185863806]",85.191
1121,LINK_1121,168,언주로97길,4166625,"[37.50511564908215, 127.03972185863806]","[37.504994773972456, 127.03937740770846]",50.171
1122,LINK_1122,168,언주로97길,4166625,"[37.504994773972456, 127.03937740770846]","[37.504949531065094, 127.03924847785471]",74.52799999999999
1123,LINK_1123,168,언주로97길,4166625,"[37.504949531065094, 127.03924847785471]","[37.504876706432654, 127.0390409438756]",81.151
1124,LINK_1124,168,언주로97길,4166625,"[37.504876706432654, 127.0390409438756]","[37.50475827784937, 127.03870347436977]",81.151
1125,LINK_1125,168,언주로97길,4166625,"[37.50475827784937, 127.03870347436977]","[37.50463430307936, 127.03835020373646]",166.34199999999998
1126,LINK_1126,979,언주로97길,4166625,"[37.504994773972456, 127.03937740770846]","[37.504057149679255, 127.03982674626906]",74.52799999999999
1127,LINK_1127,980,언주로97길,4166625,"[37.504876706432654, 127.0390409438756]","[37.50394323380064, 127.03947220420649]",81.151
1128,LINK_1128,981,언주로97길,4166625,"[37.50475827784937, 127.03870347436977]","[37.503832971079994, 127.03912968699622]",166.34199999999998
1129,LINK_1129,200,언주로98길,4166626,"[37.505226816931035, 127.04153693446787]","[37.5050860412087, 127.04231196529064]",0.0
1130,LINK_1130,200,언주로98길,4166626,"[37.5050860412087, 127.04231196529064]","[37.50504390227577, 127.04254398205204]",74.52799999999999
1131,LINK_1131,200,언주로98길,4166626,"[37.50504390227577, 127.04254398205204]","[37.505019989056834, 127.04267560171435]",131.322
1132,LINK_1132,200,언주로98길,4166626,"[37.505019989056834, 127.04267560171435]","[37.50495947862458, 127.04300874983652]",159.719
1133,LINK_1133,200,언주로98길,4166626,"[37.50495947862458, 127.04300874983652]","[37.50494008765044, 127.04311549056007]",113.588
1134,LINK_1134,200,언주로98길,4166626,"[37.50494008765044, 127.04311549056007]","[37.504900393627615, 127.04333399279926]",85.191
1135,LINK_1135,200,언주로98길,4166626,"[37.504900393627615, 127.04333399279926]","[37.504899174890475, 127.0433407439559]",56.794
1136,LINK_1136,200,언주로98길,4166626,"[37.504899174890475, 127.0433407439559]","[37.50483935773036, 127.04367002351059]",85.191
1137,LINK_1137,200,언주로98길,4166626,"[37.50483935773036, 127.04367002351059]","[37.50482039045279, 127.04377445697308]",106.965
1138,LINK_1138,200,언주로98길,4166626,"[37.50482039045279, 127.04377445697308]","[37.50477552225076, 127.0440214331305]",106.965
1139,LINK_1139,200,언주로98길,4166626,"[37.50477552225076, 127.0440214331305]","[37.5047128954871, 127.04436615888036]",78.568
